,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Arena,Notes
95,"Tue, Mar 14, 2023",7:00p,Cleveland Cavaliers,,Charlotte Hornets,,,,,Spectrum Center,
96,"Tue, Mar 14, 2023",7:00p,Detroit Pistons,,Washington Wizards,,,,,Capital One Arena,
97,"Tue, Mar 14, 2023",7:30p,Denver Nuggets,,Toronto Raptors,,,,,Scotiabank Arena,
98,"Tue, Mar 14, 2023",8:00p,Los Angeles Lakers,,New Orleans Pelicans,,,,,Smoothie King Center,
99,"Tue, Mar 14, 2023",8:00p,Brooklyn Nets,,Oklahoma City Thunder,,,,,Paycom Center,
100,"Tue, Mar 14, 2023",8:00p,Orlando Magic,,San Antonio Spurs,,,,,AT&T Center,
101,"Tue, Mar 14, 2023",10:00p,Milwaukee Bucks,,Phoenix Suns,,,,,Footprint Center,
102,"Tue, Mar 14, 2023",10:00p,New York Knicks,,Portland Trail Blazers,,,,,Moda Center,
103,"Wed, Mar 15, 2023",7:30p,Philadelphia 76ers,,Cleveland Cavaliers,,,,,Rocket Mortgage Fieldhouse,
104,"Wed, Mar 15, 2023",7:30p,Memphis Grizzlies,,Miami Heat,,,,,FTX Arena,
105,"Wed, Mar 15, 2023",8:00p,Sacramento Kings,,Chicago Bulls,,,,,United Center,
106,"Wed, Mar 15, 2023",8:00p,Los Angeles Lakers,,Houston Rockets,,,,,Toyota Center,
107,"Wed, Mar 15, 2023",8:00p,Boston Celtics,,Minnesota Timberwolves,,,,,Target Center,
108,"Wed, Mar 15, 2023",8:30p,Dallas Mavericks,,San Antonio Spurs,,,,,AT&T Center,
109,"Wed, Mar 15, 2023",10:00p,Golden State Warriors,,Los Angeles Clippers,,,,,Crypto.com Arena,
110,"Thu, Mar 16, 2023",7:00p,Denver Nuggets,,Detroit Pistons,,,,,Little Caesars Arena,
111,"Thu, Mar 16, 2023",7:30p,Sacramento Kings,,Brooklyn Nets,,,,,Barclays Center,
112,"Thu, Mar 16, 2023",7:30p,Oklahoma City Thunder,,Toronto Raptors,,,,,Scotiabank Arena,
113,"Thu, Mar 16, 2023",8:00p,Indiana Pacers,,Milwaukee Bucks,,,,,Fiserv Forum,
114,"Thu, Mar 16, 2023",10:00p,Orlando Magic,,Phoenix Suns,,,,,Footprint Center,
115,"Fri, Mar 17, 2023",7:00p,Philadelphia 76ers,,Charlotte Hornets,,,,,Spectrum Center,
116,"Fri, Mar 17, 2023",7:30p,Golden State Warriors,,Atlanta Hawks,,,,,State Farm Arena,
117,"Fri, Mar 17, 2023",7:30p,Washington Wizards,,Cleveland Cavaliers,,,,,Rocket Mortgage Fieldhouse,
118,"Fri, Mar 17, 2023",8:00p,Minnesota Timberwolves,,Chicago Bulls,,,,,United Center,
119,"Fri, Mar 17, 2023",8:00p,New Orleans Pelicans,,Houston Rockets,,,,,Toyota Center,
120,"Fri, Mar 17, 2023",8:00p,Memphis Grizzlies,,San Antonio Spurs,,,,,AT&T Center,
121,"Fri, Mar 17, 2023",10:00p,Boston Celtics,,Portland Trail Blazers,,,,,Moda Center,
122,"Fri, Mar 17, 2023",10:30p,Dallas Mavericks,,Los Angeles Lakers,,,,,Crypto.com Arena,
123,"Sat, Mar 18, 2023",1:00p,Denver Nuggets,,New York Knicks,,,,,Madison Square Garden (IV),
124,"Sat, Mar 18, 2023",3:00p,Orlando Magic,,Los Angeles Clippers,,,,,Crypto.com Arena,
125,"Sat, Mar 18, 2023",7:00p,Philadelphia 76ers,,Indiana Pacers,,,,,Gainbridge Fieldhouse,
126,"Sat, Mar 18, 2023",7:00p,Minnesota Timberwolves,,Toronto Raptors,,,,,Scotiabank Arena,
127,"Sat, Mar 18, 2023",8:00p,Miami Heat,,Chicago Bulls,,,,,United Center,
128,"Sat, Mar 18, 2023",8:00p,Golden State Warriors,,Memphis Grizzlies,,,,,FedEx Forum,
129,"Sat, Mar 18, 2023",8:00p,Sacramento Kings,,Washington Wizards,,,,,Capital One Arena,
130,"Sat, Mar 18, 2023",9:00p,Boston Celtics,,Utah Jazz,,,,,Vivint Arena,
131,"Sun, Mar 19, 2023",3:30p,Denver Nuggets,,Brooklyn Nets,,,,,Barclays Center,
132,"Sun, Mar 19, 2023",3:30p,Phoenix Suns,,Oklahoma City Thunder,,,,,Paycom Center,
133,"Sun, Mar 19, 2023",4:00p,Atlanta Hawks,,San Antonio Spurs,,,,,AT&T Center,
134,"Sun, Mar 19, 2023",6:00p,Miami Heat,,Detroit Pistons,,,,,Little Caesars Arena,
135,"Sun, Mar 19, 2023",7:00p,New Orleans Pelicans,,Houston Rockets,,,,,Toyota Center,
136,"Sun, Mar 19, 2023",8:00p,Toronto Raptors,,Milwaukee Bucks,,,,,Fiserv Forum,
137,"Sun, Mar 19, 2023",9:00p,Los Angeles Clippers,,Portland Trail Blazers,,,,,Moda Center,
138,"Sun, Mar 19, 2023",9:30p,Orlando Magic,,Los Angeles Lakers,,,,,Crypto.com Arena,
139,"Mon, Mar 20, 2023",7:00p,Indiana Pacers,,Charlotte Hornets,,,,,Spectrum Center,
140,"Mon, Mar 20, 2023",7:00p,Chicago Bulls,,Philadelphia 76ers,,,,,Wells Fargo Center,
141,"Mon, Mar 20, 2023",7:30p,Minnesota Timberwolves,,New York Knicks,,,,,Madison Square Garden (IV),
142,"Mon, Mar 20, 2023",8:00p,Golden State Warriors,,Houston Rockets,,,,,Toyota Center,
143,"Mon, Mar 20, 2023",8:00p,Dallas Mavericks,,Memphis Grizzlies,,,,,FedEx Forum,
144,"Mon, Mar 20, 2023",9:00p,Sacramento Kings,,Utah Jazz,,,,,Vivint Arena,
145,"Tue, Mar 21, 2023",7:00p,Washington Wizards,,Orlando Magic,,,,,Amway Center,
146,"Tue, Mar 21, 2023",7:30p,Detroit Pistons,,Atlanta Hawks,,,,,State Farm Arena,
147,"Tue, Mar 21, 2023",7:30p,Cleveland Cavaliers,,Brooklyn Nets,,,,,Barclays Center,
148,"Tue, Mar 21, 2023",8:00p,San Antonio Spurs,,New Orleans Pelicans,,,,,Smoothie King Center,
149,"Tue, Mar 21, 2023",10:00p,Boston Celtics,,Sacramento Kings,,,,,Golden 1 Center,
150,"Tue, Mar 21, 2023",10:30p,Oklahoma City Thunder,,Los Angeles Clippers,,,,,Crypto.com Arena,
151,"Wed, Mar 22, 2023",7:00p,Denver Nuggets,,Washington Wizards,,,,,Capital One Arena,
152,"Wed, Mar 22, 2023",7:30p,Golden State Warriors,,Dallas Mavericks,,,,,American Airlines Center,
153,"Wed, Mar 22, 2023",7:30p,New York Knicks,,Miami Heat,,,,,FTX Arena,
154,"Wed, Mar 22, 2023",7:30p,Indiana Pacers,,Toronto Raptors,,,,,Scotiabank Arena,
155,"Wed, Mar 22, 2023",8:00p,Philadelphia 76ers,,Chicago Bulls,,,,,United Center,
156,"Wed, Mar 22, 2023",8:00p,Houston Rockets,,Memphis Grizzlies,,,,,FedEx Forum,
157,"Wed, Mar 22, 2023",8:00p,San Antonio Spurs,,Milwaukee Bucks,,,,,Fiserv Forum,
158,"Wed, Mar 22, 2023",8:00p,Atlanta Hawks,,Minnesota Timberwolves,,,,,Target Center,
159,"Wed, Mar 22, 2023",9:00p,Portland Trail Blazers,,Utah Jazz,,,,,Vivint Arena,
160,"Wed, Mar 22, 2023",10:00p,Phoenix Suns,,Los Angeles Lakers,,,,,Crypto.com Arena,
161,"Thu, Mar 23, 2023",7:00p,New York Knicks,,Orlando Magic,,,,,Amway Center,
162,"Thu, Mar 23, 2023",7:30p,Cleveland Cavaliers,,Brooklyn Nets,,,,,Barclays Center,
163,"Thu, Mar 23, 2023",8:00p,Charlotte Hornets,,New Orleans Pelicans,,,,,Smoothie King Center,
164,"Thu, Mar 23, 2023",10:30p,Oklahoma City Thunder,,Los Angeles Clippers,,,,,Crypto.com Arena,
165,"Fri, Mar 24, 2023",7:00p,Indiana Pacers,,Boston Celtics,,,,,TD Garden,
166,"Fri, Mar 24, 2023",7:00p,San Antonio Spurs,,Washington Wizards,,,,,Capital One Arena,
167,"Fri, Mar 24, 2023",7:30p,Detroit Pistons,,Toronto Raptors,,,,,Scotiabank Arena,
168,"Fri, Mar 24, 2023",8:00p,Houston Rockets,,Memphis Grizzlies,,,,,FedEx Forum,
169,"Fri, Mar 24, 2023",8:30p,Charlotte Hornets,,Dallas Mavericks,,,,,American Airlines Center,
170,"Fri, Mar 24, 2023",9:00p,Milwaukee Bucks,,Utah Jazz,,,,,Vivint Arena,
171,"Fri, Mar 24, 2023",10:00p,Philadelphia 76ers,,Golden State Warriors,,,,,Chase Center,
172,"Fri, Mar 24, 2023",10:00p,Chicago Bulls,,Portland Trail Blazers,,,,,Moda Center,
173,"Fri, Mar 24, 2023",10:00p,Phoenix Suns,,Sacramento Kings,,,,,Golden 1 Center,
174,"Fri, Mar 24, 2023",10:30p,Oklahoma City Thunder,,Los Angeles Lakers,,,,,Crypto.com Arena,
175,"Sat, Mar 25, 2023",5:00p,Indiana Pacers,,Atlanta Hawks,,,,,State Farm Arena,
176,"Sat, Mar 25, 2023",8:00p,Brooklyn Nets,,Miami Heat,,,,,FTX Arena,
177,"Sat, Mar 25, 2023",9:00p,Milwaukee Bucks,,Denver Nuggets,,,,,Ball Arena,
178,"Sat, Mar 25, 2023",10:00p,Philadelphia 76ers,,Phoenix Suns,,,,,Footprint Center,
179,"Sat, Mar 25, 2023",10:00p,Utah Jazz,,Sacramento Kings,,,,,Golden 1 Center,
180,"Sat, Mar 25, 2023",10:30p,New Orleans Pelicans,,Los Angeles Clippers,,,,,Crypto.com Arena,
181,"Sun, Mar 26, 2023",1:00p,Dallas Mavericks,,Charlotte Hornets,,,,,Spectrum Center,
182,"Sun, Mar 26, 2023",3:30p,Chicago Bulls,,Los Angeles Lakers,,,,,Crypto.com Arena,
183,"Sun, Mar 26, 2023",6:00p,Memphis Grizzlies,,Atlanta Hawks,,,,,State Farm Arena,
184,"Sun, Mar 26, 2023",6:00p,San Antonio Spurs,,Boston Celtics,,,,,TD Garden,
185,"Sun, Mar 26, 2023",6:00p,Houston Rockets,,Cleveland Cavaliers,,,,,Rocket Mortgage Fieldhouse,
186,"Sun, Mar 26, 2023",6:00p,Brooklyn Nets,,Orlando Magic,,,,,Amway Center,
187,"Sun, Mar 26, 2023",6:00p,Washington Wizards,,Toronto Raptors,,,,,Scotiabank Arena,
188,"Sun, Mar 26, 2023",7:00p,Oklahoma City Thunder,,Portland Trail Blazers,,,,,Moda Center,
189,"Sun, Mar 26, 2023",8:30p,Minnesota Timberwolves,,Golden State Warriors,,,,,Chase Center,
190,"Mon, Mar 27, 2023",7:00p,Milwaukee Bucks,,Detroit Pistons,,,,,Little Caesars Arena,
191,"Mon, Mar 27, 2023",7:00p,Dallas Mavericks,,Indiana Pacers,,,,,Gainbridge Fieldhouse,
192,"Mon, Mar 27, 2023",7:30p,Houston Rockets,,New York Knicks,,,,,Madison Square Garden (IV),
193,"Mon, Mar 27, 2023",9:00p,Phoenix Suns,,Utah Jazz,,,,,Vivint Arena,
194,"Mon, Mar 27, 2023",9:30p,Philadelphia 76ers,,Denver Nuggets,,,,,Ball Arena,
195,"Mon, Mar 27, 2023",10:00p,New Orleans Pelicans,,Portland Trail Blazers,,,,,Moda Center,
196,"Mon, Mar 27, 2023",10:00p,Minnesota Timberwolves,,Sacramento Kings,,,,,Golden 1 Center,
197,"Mon, Mar 27, 2023",10:30p,Chicago Bulls,,Los Angeles Clippers,,,,,Crypto.com Arena,
198,"Tue, Mar 28, 2023",7:00p,Boston Celtics,,Washington Wizards,,,,,Capital One Arena,
199,"Tue, Mar 28, 2023",7:30p,Cleveland Cavaliers,,Atlanta Hawks,,,,,State Farm Arena,
200,"Tue, Mar 28, 2023",7:30p,Miami Heat,,Toronto Raptors,,,,,Scotiabank Arena,
201,"Tue, Mar 28, 2023",8:00p,Orlando Magic,,Memphis Grizzlies,,,,,FedEx Forum,
202,"Tue, Mar 28, 2023",8:00p,Charlotte Hornets,,Oklahoma City Thunder,,,,,Paycom Center,
203,"Tue, Mar 28, 2023",10:00p,New Orleans Pelicans,,Golden State Warriors,,,,,Chase Center,
204,"Wed, Mar 29, 2023",7:00p,Milwaukee Bucks,,Indiana Pacers,,,,,Gainbridge Fieldhouse,
205,"Wed, Mar 29, 2023",7:30p,Houston Rockets,,Brooklyn Nets,,,,,Barclays Center,
206,"Wed, Mar 29, 2023",7:30p,Miami Heat,,New York Knicks,,,,,Madison Square Garden (IV),
207,"Wed, Mar 29, 2023",7:30p,Dallas Mavericks,,Philadelphia 76ers,,,,,Wells Fargo Center,
208,"Wed, Mar 29, 2023",8:00p,Los Angeles Lakers,,Chicago Bulls,,,,,United Center,
209,"Wed, Mar 29, 2023",8:00p,Los Angeles Clippers,,Memphis Grizzlies,,,,,FedEx Forum,
210,"Wed, Mar 29, 2023",8:00p,Detroit Pistons,,Oklahoma City Thunder,,,,,Paycom Center,
211,"Wed, Mar 29, 2023",8:00p,Utah Jazz,,San Antonio Spurs,,,,,AT&T Center,
212,"Wed, Mar 29, 2023",10:00p,Minnesota Timberwolves,,Phoenix Suns,,,,,Footprint Center,
213,"Wed, Mar 29, 2023",10:00p,Sacramento Kings,,Portland Trail Blazers,,,,,Moda Center,
214,"Thu, Mar 30, 2023",7:30p,Boston Celtics,,Milwaukee Bucks,,,,,Fiserv Forum,
215,"Thu, Mar 30, 2023",10:00p,New Orleans Pelicans,,Denver Nuggets,,,,,Ball Arena,
216,"Fri, Mar 31, 2023",7:00p,Chicago Bulls,,Charlotte Hornets,,,,,Spectrum Center,
217,"Fri, Mar 31, 2023",7:00p,Oklahoma City Thunder,,Indiana Pacers,,,,,Gainbridge Fieldhouse,
218,"Fri, Mar 31, 2023",7:00p,Toronto Raptors,,Philadelphia 76ers,,,,,Wells Fargo Center,
219,"Fri, Mar 31, 2023",7:00p,Orlando Magic,,Washington Wizards,,,,,Capital One Arena,
220,"Fri, Mar 31, 2023",7:30p,Utah Jazz,,Boston Celtics,,,,,TD Garden,
221,"Fri, Mar 31, 2023",7:30p,Atlanta Hawks,,Brooklyn Nets,,,,,Barclays Center,
222,"Fri, Mar 31, 2023",7:30p,New York Knicks,,Cleveland Cavaliers,,,,,Rocket Mortgage Fieldhouse,
223,"Fri, Mar 31, 2023",8:00p,Detroit Pistons,,Houston Rockets,,,,,Toyota Center,
224,"Fri, Mar 31, 2023",8:00p,Los Angeles Clippers,,Memphis Grizzlies,,,,,FedEx Forum,
225,"Fri, Mar 31, 2023",8:00p,Los Angeles Lakers,,Minnesota Timberwolves,,,,,Target Center,
226,"Fri, Mar 31, 2023",10:00p,San Antonio Spurs,,Golden State Warriors,,,,,Chase Center,
227,"Fri, Mar 31, 2023",10:00p,Sacramento Kings,,Portland Trail Blazers,,,,,Moda Center,
228,"Fri, Mar 31, 2023",10:30p,Denver Nuggets,,Phoenix Suns,,,,,Footprint Center,
0,"Sat, Apr 1, 2023",7:30p,Dallas Mavericks,,Miami Heat,,,,,FTX Arena,
1,"Sat, Apr 1, 2023",8:30p,Los Angeles Clippers,,New Orleans Pelicans,,,,,Smoothie King Center,
2,"Sun, Apr 2, 2023",1:00p,Toronto Raptors,,Charlotte Hornets,,,,,Spectrum Center,
3,"Sun, Apr 2, 2023",3:30p,Utah Jazz,,Brooklyn Nets,,,,,Barclays Center,
4,"Sun, Apr 2, 2023",3:30p,Memphis Grizzlies,,Chicago Bulls,,,,,United Center,
5,"Sun, Apr 2, 2023",3:30p,Portland Trail Blazers,,Minnesota Timberwolves,,,,,Target Center,
6,"Sun, Apr 2, 2023",6:00p,Dallas Mavericks,,Atlanta Hawks,,,,,State Farm Arena,
7,"Sun, Apr 2, 2023",6:00p,San Antonio Spurs,,Sacramento Kings,,,,,Golden 1 Center,
8,"Sun, Apr 2, 2023",6:00p,Detroit Pistons,,Orlando Magic,,,,,Amway Center,
9,"Sun, Apr 2, 2023",6:00p,Washington Wizards,,New York Knicks,,,,,Madison Square Garden (IV),
10,"Sun, Apr 2, 2023",7:00p,Los Angeles Lakers,,Houston Rockets,,,,,Toyota Center,
11,"Sun, Apr 2, 2023",7:00p,Phoenix Suns,,Oklahoma City Thunder,,,,,Paycom Center,
12,"Sun, Apr 2, 2023",8:00p,Philadelphia 76ers,,Milwaukee Bucks,,,,,Fiserv Forum,
13,"Sun, Apr 2, 2023",8:00p,Indiana Pacers,,Cleveland Cavaliers,,,,,Rocket Mortgage Fieldhouse,
14,"Sun, Apr 2, 2023",8:30p,Golden State Warriors,,Denver Nuggets,,,,,Ball Arena,
15,"Tue, Apr 4, 2023",7:00p,Toronto Raptors,,Charlotte Hornets,,,,,Spectrum Center,
16,"Tue, Apr 4, 2023",7:00p,Milwaukee Bucks,,Washington Wizards,,,,,Capital One Arena,
17,"Tue, Apr 4, 2023",7:00p,Cleveland Cavaliers,,Orlando Magic,,,,,Amway Center,
18,"Tue, Apr 4, 2023",7:00p,Miami Heat,,Detroit Pistons,,,,,Little Caesars Arena,
19,"Tue, Apr 4, 2023",7:30p,Minnesota Timberwolves,,Brooklyn Nets,,,,,Barclays Center,
20,"Tue, Apr 4, 2023",8:00p,Denver Nuggets,,Houston Rockets,,,,,Toyota Center,
21,"Tue, Apr 4, 2023",8:00p,Portland Trail Blazers,,Memphis Grizzlies,,,,,FedEx Forum,
22,"Tue, Apr 4, 2023",8:00p,Sacramento Kings,,New Orleans Pelicans,,,,,Smoothie King Center,
23,"Tue, Apr 4, 2023",8:00p,Boston Celtics,,Philadelphia 76ers,,,,,Wells Fargo Center,
24,"Tue, Apr 4, 2023",8:00p,Atlanta Hawks,,Chicago Bulls,,,,,United Center,
25,"Tue, Apr 4, 2023",9:00p,Los Angeles Lakers,,Utah Jazz,,,,,Vivint Arena,
26,"Tue, Apr 4, 2023",10:00p,Oklahoma City Thunder,,Golden State Warriors,,,,,Chase Center,
27,"Tue, Apr 4, 2023",10:00p,San Antonio Spurs,,Phoenix Suns,,,,,Footprint Center,
28,"Wed, Apr 5, 2023",7:00p,Brooklyn Nets,,Detroit Pistons,,,,,Little Caesars Arena,
29,"Wed, Apr 5, 2023",7:00p,New York Knicks,,Indiana Pacers,,,,,Gainbridge Fieldhouse,
30,"Wed, Apr 5, 2023",7:30p,Washington Wizards,,Atlanta Hawks,,,,,State Farm Arena,
31,"Wed, Apr 5, 2023",7:30p,Toronto Raptors,,Boston Celtics,,,,,TD Garden,
32,"Wed, Apr 5, 2023",7:30p,Chicago Bulls,,Milwaukee Bucks,,,,,Fiserv Forum,
33,"Wed, Apr 5, 2023",8:00p,Memphis Grizzlies,,New Orleans Pelicans,,,,,Smoothie King Center,
34,"Wed, Apr 5, 2023",8:30p,Sacramento Kings,,Dallas Mavericks,,,,,American Airlines Center,
35,"Wed, Apr 5, 2023",10:00p,Los Angeles Lakers,,Los Angeles Clippers,,,,,Crypto.com Arena,
36,"Thu, Apr 6, 2023",7:00p,Cleveland Cavaliers,,Orlando Magic,,,,,Amway Center,
37,"Thu, Apr 6, 2023",7:30p,Miami Heat,,Philadelphia 76ers,,,,,Wells Fargo Center,
38,"Thu, Apr 6, 2023",8:00p,Portland Trail Blazers,,San Antonio Spurs,,,,,Moody Center,
39,"Thu, Apr 6, 2023",9:00p,Oklahoma City Thunder,,Utah Jazz,,,,,Vivint Arena,
40,"Thu, Apr 6, 2023",10:00p,Denver Nuggets,,Phoenix Suns,,,,,Footprint Center,
41,"Fri, Apr 7, 2023",7:00p,Houston Rockets,,Charlotte Hornets,,,,,Spectrum Center,
42,"Fri, Apr 7, 2023",7:00p,Miami Heat,,Washington Wizards,,,,,Capital One Arena,
43,"Fri, Apr 7, 2023",7:00p,Detroit Pistons,,Indiana Pacers,,,,,Gainbridge Fieldhouse,
44,"Fri, Apr 7, 2023",7:30p,Orlando Magic,,Brooklyn Nets,,,,,Barclays Center,
45,"Fri, Apr 7, 2023",7:30p,Toronto Raptors,,Boston Celtics,,,,,TD Garden,
46,"Fri, Apr 7, 2023",7:30p,Philadelphia 76ers,,Atlanta Hawks,,,,,State Farm Arena,
47,"Fri, Apr 7, 2023",8:00p,Memphis Grizzlies,,Milwaukee Bucks,,,,,Fiserv Forum,
48,"Fri, Apr 7, 2023",8:00p,New York Knicks,,New Orleans Pelicans,,,,,Smoothie King Center,
49,"Fri, Apr 7, 2023",8:30p,Chicago Bulls,,Dallas Mavericks,,,,,American Airlines Center,
50,"Fri, Apr 7, 2023",10:00p,Golden State Warriors,,Sacramento Kings,,,,,Golden 1 Center,
51,"Fri, Apr 7, 2023",10:30p,Phoenix Suns,,Los Angeles Lakers,,,,,Crypto.com Arena,
52,"Sat, Apr 8, 2023",3:30p,Denver Nuggets,,Utah Jazz,,,,,Vivint Arena,
53,"Sat, Apr 8, 2023",4:00p,Portland Trail Blazers,,Los Angeles Clippers,,,,,Crypto.com Arena,
54,"Sat, Apr 8, 2023",4:00p,Minnesota Timberwolves,,San Antonio Spurs,,,,,Moody Center,
55,"Sun, Apr 9, 2023",1:00p,Atlanta Hawks,,Boston Celtics,,,,,TD Garden,
56,"Sun, Apr 9, 2023",1:00p,Philadelphia 76ers,,Brooklyn Nets,,,,,Barclays Center,
57,"Sun, Apr 9, 2023",1:00p,Detroit Pistons,,Chicago Bulls,,,,,United Center,
58,"Sun, Apr 9, 2023",1:00p,Charlotte Hornets,,Cleveland Cavaliers,,,,,Rocket Mortgage Fieldhouse,
59,"Sun, Apr 9, 2023",1:00p,Orlando Magic,,Miami Heat,,,,,FTX Arena,
60,"Sun, Apr 9, 2023",1:00p,Indiana Pacers,,New York Knicks,,,,,Madison Square Garden (IV),
61,"Sun, Apr 9, 2023",1:00p,Milwaukee Bucks,,Toronto Raptors,,,,,Scotiabank Arena,
62,"Sun, Apr 9, 2023",1:00p,Houston Rockets,,Washington Wizards,,,,,Capital One Arena,
63,"Sun, Apr 9, 2023",3:30p,San Antonio Spurs,,Dallas Mavericks,,,,,American Airlines Center,
64,"Sun, Apr 9, 2023",3:30p,Sacramento Kings,,Denver Nuggets,,,,,Ball Arena,
65,"Sun, Apr 9, 2023",3:30p,Utah Jazz,,Los Angeles Lakers,,,,,Crypto.com Arena,
66,"Sun, Apr 9, 2023",3:30p,New Orleans Pelicans,,Minnesota Timberwolves,,,,,Target Center,
67,"Sun, Apr 9, 2023",3:30p,Memphis Grizzlies,,Oklahoma City Thunder,,,,,Paycom Center,
68,"Sun, Apr 9, 2023",3:30p,Los Angeles Clippers,,Phoenix Suns,,,,,Footprint Center,
69,"Sun, Apr 9, 2023",3:30p,Golden State Warriors,,Portland Trail Blazers,,,,,Moda Center,
